title,date,url,description,source,section,scrape_time
KK園區︱西安大學生疑被賣入詐騙園區 自稱參加電競失聯身處中越邊境,2025-01-19 08:39:29,https://std.stheadline.com/realtime/article/2047960/即時-中國-KK園區︱西安大學生疑被賣入詐騙園區-自稱參加電競失聯身處中越邊境,"陝西西安某大學學生小段寒假期間自稱要離家參加電競比賽，近日失聯，疑被賣到東南亞詐騙園區。警方調查證實，本月16日晚他從廣西附近的中越邊境出境，現正「走水路」，需約3天才知會到哪國。據稱，大學附近網吧常有人以幫助學生參加電競比賽為由進行引誘，已有不少無社會經驗的青少年上當。此前公安部指出，境外詐騙集團作案手法加速翻新，為各背景人士量身訂製「詐騙劇本」。

▍中國組 ▍

19歲的小段是西安某大學大一學生，本月11日學校放寒假，他告訴家人自己要參加一個CS（槍戰競技遊戲）電競比賽，比完後就回家。12日晚小段告訴媽媽段女士，所在隊伍成功晉級。13日下午，小段稱自己「又贏了」，下一場8強賽在17日，比",singtao,greater_china,2025-01-20 00:30
新盤貨尾市場沽13伙 畢架山BEACON PEAK逾3703萬成交,2025-01-19 08:39:25,https://std.stheadline.com/realtime/article/2047961/即時-地產-新盤貨尾市場沽13伙-畢架山BEACON-PEAK逾3703萬成交,"新盤餘貨市場昨單日沽約13伙，世茂旗下畢架山豪宅項目BEACON PEAK以招標方式沽3伙，套現逾9,366萬，其中6座17樓A室，面積1,555方呎，以3,703.08萬成交，呎價約23,814元。

DOUBLE COAST一房賣571萬

由會德豐地產、恒基、中國海外及新世界合作發展的啟德現樓新盤DOUBLE COAST I，昨再添成交，為3座30樓L室，面積320方呎，屬1房戶，開放式廚房設計，以571.3萬成交，呎價約17,853元。

洪水橋滙都兩房452萬成交

泛海國際洪水橋大型住宅項目滙都昨連沽3伙，成交價介乎347.7萬至452.38萬，呎價約10,288至10,496元，",singtao,property,2025-01-20 00:30
長實攻德國安老院業務 擬擴至更多歐洲國家 分析：較發展地產吸引,2025-01-19 08:30:18,https://std.stheadline.com/realtime/article/2047959/即時-財經-長實攻德國安老院業務-擬擴至更多歐洲國家-分析-較發展地產吸引,"長實（1113）最近斥資3億歐羅（約24億港元）收購德國一系列護老房屋項目，令相關資產規模增至約191億港元。市場人士指，近年環球政經形勢劇變，做生意墨守成規、故步自封，很難找到出路。長實執行委員會委員趙汝成表示，是次項目內部回報率達雙位數，與收購策略一致，正積極將支援房屋版圖擴展至更多歐洲國家。

內部回報率達雙位數

長實減少地產投資，趨向高回報率及能提供穩定收入之項目發展。而德國護老房屋項目內部回報率（IRR）為雙位數，亦是只有大約6%的香港物業發展難以達至水平，物業發展投資額高昂，利息環境、建築成本、市場需求等存在不確定性，投資風險龐大。

多地物色項目 瑞典小試牛刀

長實在2023",singtao,finance,2025-01-20 00:30
美國會預算辦公室料財赤1.87萬億美元 未來數年漸減後或反彈,2025-01-19 08:18:06,https://std.stheadline.com/realtime/article/2047958/即時-財經-美國會預算辦公室料財赤1-87萬億美元-未來數年漸減後或反彈,"美國國會預算辦公室（CBO）預測，截至今年9月底止2025財年，美國財赤為1.87萬億美元，相當於國內生產總值（GDP）約6.2%。CBO預測，美國財赤未來數年將逐年減少，至2027年降至1.687萬億美元，相當於GDP約5.2%；但2033年財赤會反彈至2.637萬億美元，相當於GDP約6.5%。

公共債務恐破二戰後紀錄

另外，該辦公室警告，美國政府4年後將打破二戰後創下的債務紀錄。到2029年，美國的公共債務與GDP佔比料達107%，超過1946年二戰剛結束時創下106%的紀錄。

到2035年，債務總額料達52.1萬億美元，相當於GDP的118.5%。",singtao,finance,2025-01-20 00:30
據報特朗普計劃上任後訪問中國 雙方代表正進行磋商,2025-01-19 08:10:18,https://std.stheadline.com/realtime/article/2047957/即時-國際-據報特朗普計劃上任後訪問中國-雙方代表正進行磋商,"《華爾街日報》報道，美國當選總統特朗普已告知顧問，他計劃在就職後訪問中國。知情人士透露，特朗普希望在上任後的前100天內開啟訪華之行。

據報，特朗普與習近平已透過各自代表就面對面會晤的可能性進行磋商，其中一個方案是特朗普將邀請習近平訪問美國。中國駐華盛頓大使館尚未就相關消息發表評論。


      
      
              



      
            
      
    
        
    
  


特朗普即將在星期一（1月20日）正式就職。此前北京當局通報稱，中國國家副主席韓正將出席就職典禮。分析認為，習近平與特朗普通話並派韓正出席典禮，",singtao,international,2025-01-20 00:30
溫哥華新盤間隔多元 售價380萬起,2025-01-19 08:00:31,https://std.stheadline.com/realtime/article/2047397/即時-地產-溫哥華新盤間隔多元-售價380萬起,"加拿大溫哥華為港人升學、移居的熱門地，當地亦有不少全新住宅項目發售，最新來港推售的W68，售價約由加幣70萬起，折合港幣約380萬。

項目只有10層高

由Westland Living發展，位於溫哥華Granville Street及West 68th Ave.交匯處的W68，項目由著名建築事務所Chris Dikeakos Architects設計。

項目只有10層高，地下設有商舖，2樓為辦公空間，3樓至10樓為住宅部分，合共提供64個單位，每層設有8戶，設有開放式至3房多元化間隔，面積介乎344至958方呎，項目售價由加幣約70萬起，折合港幣約380萬。",singtao,property,2025-01-20 00:30
英超│阿仙奴2:2阿士東維拉 夏維斯絕殺入球被判手球 維拉射手：「佢有啲慘﹗」,2025-01-19 07:42:24,https://std.stheadline.com/realtime/article/2047956/即時-體育-英超│阿仙奴2-2阿士東維拉-夏維斯絕殺入球被判手球-維拉射手-佢有啲慘﹗,"周六英超尾場，阿仙奴主場對阿士東維拉在領先2球下，最終被逼和2:2。槍手原本於88分鐘射成3:2，絕殺功臣更是近期屢受批評的前鋒夏維斯，隊友米基爾馬連奴的射門省中其身體改變方向破網，可是球證認為是省中手而判入球無效，令他未能做英雄，維拉射手奧尼屈堅斯亦同情他，指自己進到的角度不似手球。

阿仙奴領先2球被追和

阿仙奴今場大部份時間取得優勢，並在34分鐘打破僵局。翼鋒李安度杜沙特左路發難底緞傳中，右翼加比爾馬天尼利撞射破網領先1:0。他們在55分鐘再下一城，同時是左路的攻城，杜沙特再於左路突破地波傳中，夏維斯前柱快腳撞射得手，領先至2:0。正當以為槍手全取3分之際，維拉8分鐘內連入2球扳平，首",singtao,sport,2025-01-20 00:30
青島女子買下日本70萬平方米小島  今年夏季將帶員工去團建,2025-01-19 07:30:00,https://std.stheadline.com/realtime/article/2047862/即時-中國-青島女子買下日本70萬平方米小島-今年夏季將帶員工去團建,"36歲的中國青島姑娘張書卿，2023年初曾於網上爆紅，因為當時她號稱擁有日本沖繩一座無人小島「屋那霸島」，並在網上暱稱「島主老張」發布影片，引發熱議。張書卿近況如何？買下小島之後有什麼進展？

嫁日本華裔富豪

能買島，這家庭背景和經濟實力不得十分強大？對於很多網友的猜測，張書卿坦言，出身於普通家庭，從小爸媽就分開，她是母親一手帶大的。後來去日本讀書，認識了初戀馬先生，3個月就閃婚，丈夫是日本華裔，家庭條件很好，其中一項家族業務就是特殊土地買賣。",singtao,greater_china,2025-01-20 00:30
倫敦新盤入門價428萬 提供1房至3房,2025-01-19 07:00:56,https://std.stheadline.com/realtime/article/2047395/即時-地產-倫敦新盤入門價428萬-提供1房至3房,"英國為港人投資物業主要的歐洲國家，當地近年不少新盤銷售，最新來港推售位於倫敦的Royal Gateway，售價約由英鎊45萬起，折合港幣約428萬。

面積419至1146方呎

由英國著名發展商Barratt London發展，位於倫敦的Royal Gateway坐落於Borough of Ealing內的Acton區，佔地4英畝，建有6幢16層高的紅色及淡黃色磚住宅物業，享有倫敦的壯闊景致，由著名建築師事務所Allies and Morrison所打造，大部分單位均採用雙向設計，所有內園景單位均恍若置身園林之中。

為了配合該項目的命名，每幢大廈均以不同的寶石切割而命名，第1期名為Marq",singtao,property,2025-01-20 00:30
專欄 陳炳安│森林高幾班穩操「聖」券,2025-01-19 07:00:55,https://std.stheadline.com/realtime/article/2047911/即時-體育-專欄-陳炳安│森林高幾班穩操-聖-券,"英格蘭超級聯賽踏入2025年，剛於周中完成的賽事中，今季異軍突起的諾定咸森林勇態持續，能夠與榜首利物浦握手言和，球員的比賽態度值得肯定之餘，整體發揮亦保持水準，今夜主場迎戰榜尾修咸頓，他們只要穩打穩紮戒驕戒躁，延續過去8仗7勝1和的理想佳績機會甚濃。

諾定咸森林上季一度深陷降班危機，今屆能夠置身前列實始料不及，領隊紐奴採取的策略明顯帶來影響，當中一對中堅米蘭高域、梅里路以至中鋒基斯活的表現絕對物超所值，連同艾利阿治安達臣、傑斯韋治等年輕新秀大熟大勇，球隊前中後三線人腳頗為平均，配合知己知彼打法，能夠躋身前列全非僥倖。適逢對手聖徒整體實力屬「有限公司」，攻力疲弱之餘防線經常錯漏百出，今夜客場出",singtao,sport,2025-01-20 00:30
專欄 蔡育瑜│憶省港盃的外援足跡,2025-01-19 07:00:54,https://std.stheadline.com/realtime/article/2047912/即時-體育-專欄-蔡育瑜│憶省港盃的外援足跡,"星期三傍晚直播省港盃首回合，坐在螢光幕前的我即時泛起一幕又一幕的回憶，我曾參與第1至第4屆省港盃，當中有樣東西很樂意跟讀者們分享的。

第4屆舉行前，廣東足協跟香港足總達成協議，為了提高比賽的競爭性及叫座力，同意香港的註冊外援可以參與，外援上陣的最多名額是5個，而我記得當年上陣的5個外援分別是龍門嘉納、後防韋伯、中場迪莊、翼鋒沙尼以及中鋒列治。經此之後這個傳統賽事常見外援們留下足跡。

那一年香港精英盡出再加上來自德國、荷蘭及澳洲的多位外援，廣東省也只是稍為落下風而已，可見廣東隊的實力比港隊更扎實，沒有外援的介入，香港不容易贏得第4屆省港盃。蔡育瑜",singtao,sport,2025-01-20 00:30
英超│防反專家未必穩「聖」 諾定咸森林博「細」更划算,2025-01-19 07:00:54,https://std.stheadline.com/realtime/article/2047916/即時-體育-英超│防反專家未必穩-聖-諾定咸森林博-細-更划算,"足智彩球賽編號：FB6343
諾定咸森林 VS 修咸頓
Now623，Viu 96台今晚10:00直播
推介：入球大細[2.5/3球]細

諾定咸森林近期有越戰越勇之勢，強如利物浦亦只能跟其打成平手，然而，森林一向以防守反擊為主，在主攻的格局表現只一般，季內在主場只曾一次以多於1球取勝，今場即使面對榜尾的聖徒修咸頓讓一球/球半風險仍高，客隊攻力弱，近6場只入兩球，入球大細兩球半/三球細盤穩陣而值博。",singtao,sport,2025-01-20 00:30
專欄 葉鴻輝│迪亞路別走上福仔歪路,2025-01-19 07:00:49,https://std.stheadline.com/realtime/article/2047913/即時-體育-專欄-葉鴻輝│迪亞路別走上福仔歪路,"拉舒福特在曼聯前途未卜之際，今季在魯賓艾摩廉上任後獲委以重任的阿密特迪亞路就表現爆發，成為曼聯今季的一大驚喜亮點。周中對修咸頓的賽事，曼聯憑?阿密特迪亞路在比賽最後階段連入3球，成功反勝位處榜尾的修咸頓，阿密特迪亞路亦完成個人職業生涯首個帽子戲法。

太受關注會影響心態

對於阿密特迪亞路的突出表現，艾摩廉除了感謝他對球隊的貢獻外，亦有指出年紀尚輕的阿密特迪亞路仍有很多地方需要進步。此說話不單止是對他有更高的要求，而是更希望保護他的成長之路，避免傳媒或球迷對阿密特迪亞路有過度的期望。作為球員出身的艾摩廉深明年輕球員突然受到外界的關注和期望會影響他們的發展，例如過大的心理壓力或過度自我膨脹等的因",singtao,sport,2025-01-20 00:30
意甲│萊切進攻乏術 捧卡利亞里主勝無走雞,2025-01-19 07:00:44,https://std.stheadline.com/realtime/article/2047922/即時-體育-意甲│萊切進攻乏術-捧卡利亞里主勝無走雞,"足智彩球賽編號：FB6304
卡利亞里 VS 萊切
香港時間今晚10:00開賽
推介：主客和主勝

卡利亞里現時雖只排在意甲第18位，從入球數字上亦只屬中下游水平，然而其整體運作卻頗為出色，創造黃金機會的次數排在聯賽第5位，只是把握力較差而已，最近兩場取得4分絕不令人意外，今場面對攻力最弱的萊切，主勝值得追捧，若走勢回穩可視之為下半季的最佳投注對象。",singtao,sport,2025-01-20 00:30
英超│曼城回勇打落力狗 半場「客勝」放心捧場,2025-01-19 07:00:40,https://std.stheadline.com/realtime/article/2047923/即時-體育-英超│曼城回勇打落力狗-半場-客勝-放心捧場,"足智彩球賽編號：FB6342
葉士域治 VS 曼城
Now621、611台周一凌晨12:30直播
推介：半場讓球[-0.5/-1]客勝

主隊葉士域治今場仍有次席射手施姆迪斯因傷未能上陣，本身疲弱的攻力雪上加霜， 作客的曼城近態已比早前回升不少，射手艾寧夏蘭特周中簽下賣身契，此子面對弱隊特別醒神，而球隊最近4場全數先入球，當中有3場在換邊前已開紀錄，今仗可望由頭贏到尾，半場讓球半球/一球足水抵玩。",singtao,sport,2025-01-20 00:30
專欄 郭嘉諾│愛華頓病急亂投醫 莫耶斯難起死回生,2025-01-19 07:00:35,https://std.stheadline.com/realtime/article/2047906/即時-體育-專欄-郭嘉諾│愛華頓病急亂投醫-莫耶斯難起死回生,"英超今晚上演愛華頓迎戰熱刺的大戰，亦是新任領隊莫耶斯重返球會執教的第2場主場賽事。其實愛華頓自從莫耶斯離開後，經歷了馬天尼斯、朗奴高文、馬高施華，甚至安察洛堤及賓尼迪斯等教頭上任，戰績一直飄忽。該隊上季經歷奇蹟護級的成功，今季又打回原形，總需要轉換球隊方針，才有突破。這次莫耶斯重返球會，相信要令愛華頓起死回生，機會微乎其微，但起碼球迷會歡迎這位曾為球會立下不少汗馬功勞的領隊回歸，是暫時為止最好的一個選擇。

愛華頓現時排名暫時脫離降班區域，但仍是有降班危機。球隊上月初大敗予曼聯後，曾經出現一段小陽春，曾主場贈狼隊4隻光蛋，之後面對阿仙奴車路士曼城都能保持不敗，經歷了一輪士氣波，但隨即又迎來3連",singtao,sport,2025-01-20 00:30
意甲│作客帕爾馬有力一拼 威尼斯受讓值博,2025-01-19 07:00:34,https://std.stheadline.com/realtime/article/2047918/即時-體育-意甲│作客帕爾馬有力一拼-威尼斯受讓值博,"足智彩球賽編號：FB6303
帕爾馬 VS 威尼斯
香港時間今晚10:00開賽
推介：讓球[0/+0.5]客勝

帕爾馬近期表現回落近兩場只得1和1負，面對熱拿亞和拖連奴時皆處於下風，今晚縱有主場之利，但面對近期表現進步極大的威尼斯仍難以被看好，客隊近6場取得1勝3和2負，落敗兩仗皆只以0:1僅負國際米蘭和拿玻里，表現極佳，後防更有超新星史坦高域把守最後一關，今場應可坐和望贏。",singtao,sport,2025-01-20 00:30
奇案解密︱「笑面殺手」成瑞龍背負10餘人命  逃亡13年面對死刑面帶微笑,2025-01-19 07:00:00,https://std.stheadline.com/realtime/article/2047858/即時-中國-奇案解密︱-笑面殺手-成瑞龍背負10餘人命-逃亡13年面對死刑面帶微笑,"身負13條人命、槍殺3名警察，1996至2005年間在廣東、廣西、湖南、浙江、重慶、江西等地犯下10宗搶劫、殺人、強姦驚天大案，有「廣東第一悍匪」之稱的成瑞龍，殺死13人，其中包括多數警察，亡命天涯13載，面對死刑判決竟面帶笑容，向法官連說「新年好」，因此又被命為「笑面殺手」。

經歷甚麼走上犯罪之路？

1995年的廣東南海，當時，成瑞龍還只是一個初出茅廬的犯罪分子，與同伴一同策劃了一宗綁架案，目標是一位海鮮餐館老闆。雖然這次行動因警方迅速介入而未能全身而退，但成瑞龍卻僥倖逃脫，從此踏上了一條不歸路。",singtao,greater_china,2025-01-20 00:30
大阪新盤來港推260萬入場 主攻1房戶面積293呎起,2025-01-19 06:00:17,https://std.stheadline.com/realtime/article/2047391/即時-地產-大阪新盤來港推260萬入場-主攻1房戶面積293呎起,"日圓近期匯率跌至五算，吸引不少港人到當地旅遊，當地物業市場租金回報率高，入場門檻低，吸引港人到當地投資物業，最新位於大阪的新盤，售價僅260萬起，適合用作旅遊度假及投資用途。

由FMI JAPAN株式會社發展，位於大阪南船場（Minamisenba）的The Peak Shinsaibashi Jewel全新住宅項目，屬FMI JAPAN大阪旗艦項目之一，樓高14層。",singtao,property,2025-01-20 00:30
貓奴尋租盤列8大要求 預算1.8萬 要有浴缸及梗廚 睇中馬灣大型屋苑｜區區睇樓,2025-01-19 06:00:00,https://std.stheadline.com/realtime/article/2047750/即時-地產-貓奴尋租盤列8大要求-預算1-8萬-要有浴缸及梗廚-睇中馬灣大型屋苑-區區睇樓,"有女網友在社交平台Threads表示自己正在尋找租盤，不過就發覺現時很多新樓一般都是開放式廚房，但由於她本人養了貓，因此希望尋找有梗廚的租盤，較為安全。她列出數個租盤要求，例如要有梗廚、浴室有浴缸、租金1.8萬元以下，加上她在中環及荃灣工作，最好返工時間45分鐘以內。她認為位於馬灣的珀麗灣是不錯的選擇，有海景夠悠閒，樓齡又唔會太大，性價比高，藉此問問有沒有住在珀麗灣的居民能分享優缺，今期《區區睇樓》將介紹屋苑兩個兩房租盤，月租分別1.6萬元及1.7萬元。

租金叫價1.5萬起",singtao,property,2025-01-20 00:30
特朗普上任四出點火 美股未來兩年跌市機會逾四成 林本利：看看美國哪些人捱不住,2025-01-19 06:00:00,https://std.stheadline.com/realtime/article/2047902/即時-財經-特朗普上任四出點火-美股未來兩年跌市機會逾四成-林本利-看看美國哪些人捱不住,"特朗普明天（20日）就任美國總統，這位「狂人」未上任已「四出點火」，除了擬向加拿大、墨西哥、中國加徵關稅，又聲言不排除以武力奪取格陵蘭及巴拿馬運河。展望美股前景，林本利直言特朗普是全球最大不確定性。對於特朗普重掌白宮會否觸發大跌市，林本利整理了1928至2024年的美股數據，提醒在新任總統上任後首兩年，投資者要格外小心，因標普500指數有四成以上是下跌，相反在任內第三及第四年則大多數是升市。

林本利根據歷史數據指出，自1928至2024年、總共25個美國總統大選，標指在總統上任第一及第二年，分別有10次及11次下跌，下跌比例分別為41.7%及45.8%；連同股息回報的話，上任首兩年同樣有10",singtao,finance,2025-01-20 00:30
南韓法院凌晨正式批准逮捕尹錫悅 指可能銷毀證據 支持者闖入法院破壞 與警發生衝突,2025-01-19 03:54:19,https://std.stheadline.com/realtime/article/2047950/即時-國際-南韓法院凌晨正式批准逮捕尹錫悅-指可能銷毀證據-支持者闖入法院破壞-與警發生衝突,"韓國首爾西部地方法院周日（19日）凌晨批准被逮捕總統尹錫悅的拘留令。尹錫悅成為韓國憲政史上首位以現任總統身分接受拘留調查的總統。

首爾西部地方法院18日下午開始對尹錫悅進行拘留令必要性審查，並於19日凌晨以「嫌疑人可能銷毀證據」為由批准對尹錫悅的拘留令。韓國「共同調查本部」表示，將依據法律和相關程序對尹錫悅案件進行調查。",singtao,international,2025-01-20 00:30
以色列特拉維夫發生持刀傷人案 刀手遭持槍市民擊斃,2025-01-19 02:10:42,https://std.stheadline.com/realtime/article/2047947/即時-國際-以色列特拉維夫發生持刀傷人案-刀手遭持槍市民擊斃,"以色列特拉維夫發生持刀傷人案，一名男子被刺傷，刀手被持搶市民擊斃。

據多間以色列媒體報道，以色列特拉維夫萊文廷街周六發生持刀傷人案，造成數人受傷。警方指襲擊事件為恐怖攻擊，並表示襲擊者曾試圖刺傷路人，隨後被一名持有特許武器的公民當場擊斃。",singtao,international,2025-01-20 00:30
西班牙北部滑雪場纜車意外 至少30人受傷,2025-01-19 00:23:22,https://std.stheadline.com/realtime/article/2047944/即時-國際-西班牙北部滑雪場纜車意外-至少30人受傷,"西班牙北部一個滑雪場發生纜車意外，造成至少30人受傷，其中17人傷勢較重。

事件發生在比利牛斯山脈，接近法國邊境阿斯頓滑雪勝地。西班牙阿拉貢地區政府稱，該地區一個度假勝地的滑雪纜車周六發生倒塌，造成數十人受傷，其中 9 人傷勢非常嚴重，8 人重傷。

根據國家電視台 TVE 報道，目前約有 80 人仍被困在纜車上。其中一名目擊者稱：「就好像電纜斷了一樣，椅子彈了起來，人們都被拋起。」


      
      
              



      
            
      
    
        
    
  


意外發生後，多架直升機在現在協助拯救，並",singtao,international,2025-01-20 00:30
李小龍二姐李秋鳳離世！李香凝發文悼念姑媽：她總是很高興見到我和我的家人,2025-01-18 20:16:32,https://std.stheadline.com/realtime/article/2047924/即時-娛樂-李小龍二姐李秋鳳離世-李香凝發文悼念姑媽-她總是很高興見到我和我的家人,,singtao,entertainment,2025-01-20 00:30
美銀向全球員工發放10億美元股票激勵,2025-01-18 17:40:05,https://std.stheadline.com/realtime/article/2047895/即時-財經-美銀向全球員工發放10億美元股票激勵,"外電報道指，美國銀行(BAC)由於去年業績表現強勁，該銀行將自2017年以來第八次向其全球大部分員工獎勵股票。

這些股票獎勵將在年終激勵獎勵之外發放，將發放給年度總薪酬不超過50萬美元的員工，覆蓋該行全球約97%的員工。截至去年底，美銀擁有213,193名員工，這意味着股票獎勵總額將略高於10億美元。

美銀日前發佈第四季及2024全年業績，受交易活動提振，全年收入超過1000億美元，利潤達271億美元。",singtao,finance,2025-01-20 00:30
任天堂發佈Nintendo Switch2後股價插水 分析師：驚喜欠奉,2025-01-18 16:00:38,https://std.stheadline.com/realtime/article/2047872/即時-財經-任天堂發佈Nintendo-Switch2後股價插水-分析師-驚喜欠奉,"任天堂日前發佈Switch 2宣傳片，揭開Switch 2遊戲主機的神秘面紗。不過任天堂股價剛在周四創出歷史新高後，周五一度大跌超過7%，最終跌4.26%，單日市值蒸發超過5300億日元。

任天堂周四晚上突襲式發佈Nintendo Switch 2的預告片，公開這部新世代手提遊戲機的外觀造型，螢幕尺寸更大之餘，Joy-Con手掣更改作磁吸式。公司同時宣布，將在4月2日舉行發佈會介紹新主機，以及潛在首發遊戲。

相關新聞：任天堂Nintendo Switch 2正式發表｜大螢幕配磁吸Joy-Con造型曝光 兼容初代遊戲《Mario Kart 9》有望打頭陣

即睇Nintendo Switch",singtao,finance,2025-01-20 00:30
日產全球裁員9000人 據報將包括日本國內員工,2025-01-18 15:39:16,https://std.stheadline.com/realtime/article/2047868/即時-財經-日產全球裁員9000人-據報將包括日本國內員工,"日產汽車全球裁員9000人的計劃中，據報包括日本員工，作為經營合理化措施的其中一環。

據《共同社》報道，日產考慮到力爭在6月與本田汽車簽署經營合併協議，日產將徹底在架構上實現「瘦身」，以消除本田對日產重振經營的疑慮。

報道指，目前日產在今年1月1日有63名董事，公司將削減其中的一部分，同時簡化管理職位的層級，以迅速進行決策，縮短車輛和發動機的開發時間，並根據需求靈活調整銷售戰略。

日產在去年11月發佈財年中期合併財報時，同時公佈了經營合理化措施，核心內容是在全球裁員超過13.3萬人中削減9000人，相當於大約7%員工，但當時未有透露是否包括日本員工。日本員工約佔總體僱員的45%，北美約佔",singtao,finance,2025-01-20 00:30
去年二手交投屯門最多 3區按年增兩成,2025-01-18 15:24:54,https://std.stheadline.com/realtime/article/2047865/即時-地產-去年二手交投屯門最多-3區按年增兩成,"美聯物業研究中心綜合土地註冊處買賣註冊登記個案，並將全港劃分為130分區分析，2024年二手住宅註冊量首10位中，有7區宗數按年增長，當中更有3區增加超過兩成；屯門市中心全年錄得1,655宗二手註冊高踞榜首。

美聯物業首席分析師劉嘉輝指出，去年二手最活躍的10區中，宗數升幅最大的是大圍，2024年全年共錄831宗二手註冊，較2023年全年增約27.1%；北角/炮台山錄950宗，粉嶺/粉嶺北/沙頭角/打鼓嶺錄770宗，兩區宗數均按年增加約23.2%。",singtao,property,2025-01-20 00:30
特朗普1.20就職 盤點5大影響經濟政策 專家：驅逐非法移民推升通脹 貿易戰掀全球風險,2025-01-18 14:54:42,https://std.stheadline.com/realtime/article/2047860/即時-財經-特朗普1-20就職-盤點5大影響經濟政策-專家-驅逐非法移民推升通脹-貿易戰掀全球風險,"特朗普將於1月20日就職，他在競選期間作出了不少，對經濟及股市構成重大影響的競選承諾。有專家認為，驅逐非法移民會較大機會落實，此舉勢必推升美國通脹；而特朗普一旦大幅加外國商品關稅，引發國際貿易戰的話，將是全球一個較大的風險。

1.驅逐非法移民

特朗普將移民問題作為去年競選的核心議題，曾經聲言上任第一天，「會啟動美國歷史上最大規模的驅逐移民計劃，把罪犯趕出去。」

美國有線電視新聞網（CNN）周五引述2名知情人士報道，特朗普團隊正敲定一系列積極的移民行政命令，預計將在他20日宣誓就職後數小時內發布，就此揭開打擊非法移民的序幕。

有分析指，非法移民或貢獻美國非農就業增長約一半，由於這些非法移",singtao,finance,2025-01-20 00:30
美國將啟用非常規措施以避免債務違約 4年後料打破戰後債務紀錄,2025-01-18 14:27:57,https://std.stheadline.com/realtime/article/2047853/即時-財經-美國將啟用非常規措施以避免債務違約-4年後料打破戰後債務紀錄,"即將卸任的美國財長耶倫表示，財政部將從1月21日開始採取特殊會計操作，以避免突破債務上限。她再次敦促議員採取措施提高或暫停法定上限。

耶倫周五在致國會兩黨領袖的信中寫道，她正告知議員財政部將從1月21日開始使用非常規措施。一些債券市場策略師預計隨著特朗普1月20日再度上任，將更容易能夠就暫停或取消上限達成協議，原因是共和黨人控制著國會兩院和白宮。不過，在協議達成之前，財政部將需要採取幾十年來反覆使用的措施以避免突破上限。

貝森特：不會出現債務違約

特普提名接替耶倫的財長人選貝森特（Scott Bessent）周四在參議院聽證會上承諾，如果他的提名獲得確認，美國將不會出現債務違約。

另外",singtao,finance,2025-01-20 00:30
黃金海灣·珀岸首輪沽218伙 成2025年銷售第一 英國華僑「Full Pay」700萬購2伙,2025-01-18 11:56:57,https://std.stheadline.com/realtime/article/2047834/即時-地產-黃金海灣-珀岸首輪沽218伙-成2025年銷售第一-英國華僑-Full-Pay-700萬購2伙,,singtao,property,2025-01-20 00:30
明嘉福家族1.2億沽銅鑼灣舖,2025-01-18 10:20:52,https://std.stheadline.com/realtime/article/2047815/即時-地產-明嘉福家族1-2億沽銅鑼灣舖,"富豪明嘉福家族後人沽售銅鑼灣駱克道491至499號京都廣場全部地舖，作價1.2億。

該廈由明家發展的，1992年落成，今番沽出持有多年收租的地舖，共約3926方呎，呎價3.06萬。

目前3名租客，BODYBRA(地下1及2A地舖)，建築面積約884方呎，月租10萬，SATAMI(2B及3號地舖)約885方呎，月租13.3萬，MARKET WHOLESOME(4及5號地舖)2157方呎，月租15萬，共38.3萬，回報3.8厘。

盛滙商舖基金創辦人李根興指，該地舖位處銅鑼灣廣場1期對面，過一個街口就是崇光百貨，罕有放售，「有錢都買唔到」。旺市時，上述每組地舖月租逾30萬，價值高，只有現時淡市",singtao,property,2025-01-20 00:30
東涌地削建政府設施增吸引力 事隔2年優化條款重推招標 估值逾5.1億,2025-01-18 10:11:03,https://std.stheadline.com/realtime/article/2047813/即時-地產-東涌地削建政府設施增吸引力-事隔2年優化條款重推招標-估值逾5-1億,"東涌新市鎮擴展區發展如火如荼，而且新填海區住宅地陸續釋出，今季唯一一幅住宅地昨起招標，為曾流標的東涌第106B區地，事隔約2年重推，預計提供約745伙，綜合市場估值約5.1億至6.8億，每方呎估值約1300至1700元。業界人士指，項目位於臨海位置，招標條款簡單，沒有相關政府設施，以增加發展商投地意欲，料項目流標風險低。

上述東涌第106B區（東涌市地段第55號）住宅地，地皮位於東涌新發展區臨海位置，鄰近東涌東環、昇薈等半新屋苑，位置不太遜色，現時配套不成問題；而且日後擴展區內交通、社區設施配套、商業等陸續到位，興建中的港鐵東涌線延線東涌東站，該站預計於2029年竣工。

可建總樓面40萬方",singtao,property,2025-01-20 00:30
強積金美股基金去年吸資247億創新高 逾50%總資金淨流入,2025-01-18 09:43:31,https://std.stheadline.com/realtime/article/2047810/即時-財經-強積金美股基金去年吸資247億創新高-逾50-總資金淨流入,"去年美股表現亮眼，帶挈強積金錄得淨流入。強積金研究機構積金評級估算，美國股票基金在連續兩年全年回報率逾20%的支持下，去年吸引逾50%的強積金總資金淨流入，為最受歡迎的強積金資產類別，並創有紀錄以來最高的約247億元淨流入。

單計2024年第四季，強積金資金淨流入約為110億元，累計全年總資金淨流入約達481億元，為2021年以來最低的年度淨流入，較過去5年平均值約523億元下跌約7.9%。

積金評級指出，香港及中國股票基金雖然打破連續3年虧損紀錄，全年回報率達約15.9%，但數據顯示去年每個季度都錄得資金淨流出，全年總資金淨流出約為105億元，為強積金資金流表現最差的資產類別。

總資金",singtao,finance,2025-01-20 00:30
