id,title,url,section,lead,date,source,scrape_time,last_update,news_content
2593684,潤地中期多賺16%　息0.2元人民幣,https://www.881903.com/news/finance/2593684,finance,"華潤置地(01109.HK)中期純利118.8億元人民幣，按年增長16.2%。營業額949.21億元，按年增19.9%。維持派中期息每股0.2元人民幣。
潤地表示，經營性不動產和資管業務是業績增長的新引擎。經營性不動產業務實現營業額121.1億元，按年增5.5%。其中，購物中心營業額按年增9.9%，零售額按年增20.2%，出租率維持97.3%；寫字樓營業額按年跌14.2%，出租率按年跌0.5個百分...",2025-08-27 10:22,cradio,2025-08-27 10:30,2025-08-27 10:22:00,"華潤置地(01109.HK)中期純利118.8億元人民幣，按年增長16.2%。營業額949.21億元，按年增19.9%。維持派中期息每股0.2元人民幣。

潤地表示，經營性不動產和資管業務是業績增長的新引擎。經營性不動產業務實現營業額121.1億元，按年增5.5%。其中，購物中心營業額按年增9.9%，零售額按年增20.2%，出租率維持97.3%；寫字樓營業額按年跌14.2%，出租率按年跌0.5個百分點至74.5%；酒店營業額按年跌16.3%，平均入住率按年升1.2個百分點至63.7%。"
2593685,樓價連續4個月反彈　7月按月微升0.4%,https://www.881903.com/news/finance/2593685,finance,本港樓價連續4個月反彈，反映二手樓價的差估署私人住宅樓價指數7月報287.9，按月微升0.4%，今年以來樓價跌幅收窄至跌0.4%。,2025-08-27 10:18,cradio,2025-08-27 10:30,2025-08-27 10:18:00,本港樓價連續4個月反彈，反映二手樓價的差估署私人住宅樓價指數7月報287.9，按月微升0.4%，今年以來樓價跌幅收窄至跌0.4%。
2593682,平保中期新業務價值增4成  中期息95分人民幣,https://www.881903.com/news/finance/2593682,finance,中國平安(02318.HK)中期純利680.47億元人民幣，按年跌8.8%。收入5464.69億元，按年增1.4%。壽險及健康險業務新業務價值223.35億元，按年增39.8%。集團綜合償付能力充足率225.2%，較去年底升21.1個百分點。派中期息每股0.95元人民幣，按年多2.2%。,2025-08-27 10:15,cradio,2025-08-27 10:30,2025-08-27 10:15:00,中國平安(02318.HK)中期純利680.47億元人民幣，按年跌8.8%。收入5464.69億元，按年增1.4%。壽險及健康險業務新業務價值223.35億元，按年增39.8%。集團綜合償付能力充足率225.2%，較去年底升21.1個百分點。派中期息每股0.95元人民幣，按年多2.2%。
2593681,歌賦山道豪宅10.9億成交刷新今年豪宅紀錄,https://www.881903.com/news/finance/2593681,finance,"山頂歌賦山道1號的豪宅，以10.9億港元成交，創下本港今年最貴住宅交易紀錄。交易文件顯示，物業面積逾1063平方米(11442平方呎)，有五間卧室和一部私人電梯。
彭博報道指，今次成交價刷新早前九龍塘區一棟別墅10億港元的成交紀錄。而上星期，內地富商陳紅天被接管的歌賦山道15號豪宅，以7.9億港元成交，較其2016年購入價折讓逾60%。
美聯物業上月報告顯示，香港豪宅市場近月交易活躍度提升。報告指...",2025-08-27 10:10,cradio,2025-08-27 10:30,2025-08-27 10:10:00,"山頂歌賦山道1號的豪宅，以10.9億港元成交，創下本港今年最貴住宅交易紀錄。交易文件顯示，物業面積逾1063平方米(11442平方呎)，有五間卧室和一部私人電梯。

彭博報道指，今次成交價刷新早前九龍塘區一棟別墅10億港元的成交紀錄。而上星期，內地富商陳紅天被接管的歌賦山道15號豪宅，以7.9億港元成交，較其2016年購入價折讓逾60%。

美聯物業上月報告顯示，香港豪宅市場近月交易活躍度提升。報告指，美國預計減息、本地金融市場復蘇及新股發行熱潮，支持豪宅價格上漲和成交量攀升。"
2593678,7月出口進口貨值增速加快　林宣武：貨物量未有大變化,https://www.881903.com/news/local/2593678,local,"本港7月商品整體出口及進口貨值增速加快。香港付貨人委員會主席林宣武在一個電台節目表示，上半年廠商已加快生產及出貨，7月出口貨值上升，實際上貨物量則未有大變化。他指，輸往美國及部分歐洲國家的整體出口貨值錄得跌幅，輸往東盟貨值上升，反映生產鏈正在轉移。

他又指，為應對中美關稅政策，部分廠房將貨物輸往美國後，在美國開設倉庫向買家提供貨物，增加出口成本，但賦予品牌更大控制權，相信商業模式將會持續改變；又...",2025-08-27 09:50,cradio,2025-08-27 10:00,2025-08-27 09:50:00,"本港7月商品整體出口及進口貨值增速加快。香港付貨人委員會主席林宣武在一個電台節目表示，上半年廠商已加快生產及出貨，7月出口貨值上升，實際上貨物量則未有大變化。他指，輸往美國及部分歐洲國家的整體出口貨值錄得跌幅，輸往東盟貨值上升，反映生產鏈正在轉移。

他又指，為應對中美關稅政策，部分廠房將貨物輸往美國後，在美國開設倉庫向買家提供貨物，增加出口成本，但賦予品牌更大控制權，相信商業模式將會持續改變；又相信輸往美國的貨物價格，將會因為關稅政策及通脹而上升，導致商家擔心會壓抑消費意欲，預計聖誕市道整體出口貨量將會減少。"
2593677,本港九九金開市升75元,https://www.881903.com/news/finance/2593677,finance,本港金價方面，九九金開市31480元，升75元,2025-08-27 09:45,cradio,2025-08-27 10:00,2025-08-27 09:45:00,本港金價方面，九九金開市31480元，升75元
2593676,內地股市初段微升,https://www.881903.com/news/finance/2593676,finance,內地股市初段微升，上證綜合指數報3869點，升1點。深證成分指數12539點，升66點。創業板指數升25點。,2025-08-27 09:41,cradio,2025-08-27 09:45,2025-08-27 09:41:00,內地股市初段微升，上證綜合指數報3869點，升1點。深證成分指數12539點，升66點。創業板指數升25點。
2593675,人民幣兌美元中間價報7.1108上調80點子,https://www.881903.com/news/finance/2593675,finance,人民幣兌美元中間價報7.1108，較上日上調80點子。離岸人民幣兌美元報7.15。,2025-08-27 09:39,cradio,2025-08-27 09:45,2025-08-27 09:39:00,人民幣兌美元中間價報7.1108，較上日上調80點子。離岸人民幣兌美元報7.15。
2593674,已故樹仁大學校監胡鴻烈出殯　校方周六辦追思會,https://www.881903.com/news/local/2593674,local,"上月逝世的樹仁大學校監胡鴻烈，今日在香港殯儀館出殯。長子胡耀蘇伉儷及次子胡耀中一行人，約上午9時到達靈堂。行政會議召集人葉劉淑儀及樹仁大學校董會主席丁午壽亦於稍後陸續到場。

胡鴻烈將與已故妻子鍾期榮，合葬跑馬地香港墳場。校方周六將在校內為他舉行追思會。",2025-08-27 09:38,cradio,2025-08-27 09:45,2025-08-27 09:38:00,"上月逝世的樹仁大學校監胡鴻烈，今日在香港殯儀館出殯。長子胡耀蘇伉儷及次子胡耀中一行人，約上午9時到達靈堂。行政會議召集人葉劉淑儀及樹仁大學校董會主席丁午壽亦於稍後陸續到場。

胡鴻烈將與已故妻子鍾期榮，合葬跑馬地香港墳場。校方周六將在校內為他舉行追思會。"
2593671,港股高開101點,https://www.881903.com/news/finance/2593671,finance,港股高開101點，恒生指數報25626點,2025-08-27 09:21,cradio,2025-08-27 09:30,2025-08-27 09:21:00,港股高開101點，恒生指數報25626點
2593669,南韓總統特使料習近平將於10月底訪韓　出席APEC會議,https://www.881903.com/news/china/2593669,china,"南韓總統特使朴炳錫預料，國家主席習近平將於10月底，到南韓慶州出席亞太經合組織(APEC)領導人非正式會議。

朴炳錫自周日起訪華，分別與國家副主席韓正、全國人大常委長趙樂際等官員會晤。他總結訪華成果時指，已再次邀請習近平到訪韓，相信如無重大意外，習近平將會到訪；特使團亦已邀請中共中央政治局委員、外長王毅訪韓，獲得積極回應。

朴炳錫又指，訪華期間與中方官員會晤，表明中美關係穩定將有助於韓中關係發...",2025-08-27 09:19,cradio,2025-08-27 09:30,2025-08-27 09:19:00,"南韓總統特使朴炳錫預料，國家主席習近平將於10月底，到南韓慶州出席亞太經合組織(APEC)領導人非正式會議。

朴炳錫自周日起訪華，分別與國家副主席韓正、全國人大常委長趙樂際等官員會晤。他總結訪華成果時指，已再次邀請習近平到訪韓，相信如無重大意外，習近平將會到訪；特使團亦已邀請中共中央政治局委員、外長王毅訪韓，獲得積極回應。

朴炳錫又指，訪華期間與中方官員會晤，表明中美關係穩定將有助於韓中關係發展，而中方亦闡明對中美關係的原則和立場，但未有就韓美首腦會談表態。他又說，中方人士有高調提及南韓內的反華情緒，並要求韓方採取措施；韓方已表明，有意對脫離言論自由範圍的違規行為予以管制。"
2593668,特朗普再警告普京若不同意停火　準備向俄羅斯實施新制裁,https://www.881903.com/news/international/2593668,international,"美國總統特朗普表示，如果俄羅斯總統普京不同意俄烏戰事停火，會準備對俄羅斯實施經濟制裁。特朗普當地星期二在白宮內閣會議上對記者表示，他有非常嚴肅的想法，希望看到俄烏戰事結束。

被問到普京是否會面臨後果時，特朗普指，美方不會捲入世界大戰，可能會對俄羅斯實施新的經濟制裁，或將導致經濟戰爭，會很糟糕，對俄羅斯而言也會很糟糕，但不希望有發生的一日，又指烏克蘭總統澤連斯基也不是完全無辜。特朗普又說，願意採用...",2025-08-27 09:14,cradio,2025-08-27 09:30,2025-08-27 09:14:00,"美國總統特朗普表示，如果俄羅斯總統普京不同意俄烏戰事停火，會準備對俄羅斯實施經濟制裁。特朗普當地星期二在白宮內閣會議上對記者表示，他有非常嚴肅的想法，希望看到俄烏戰事結束。

被問到普京是否會面臨後果時，特朗普指，美方不會捲入世界大戰，可能會對俄羅斯實施新的經濟制裁，或將導致經濟戰爭，會很糟糕，對俄羅斯而言也會很糟糕，但不希望有發生的一日，又指烏克蘭總統澤連斯基也不是完全無辜。特朗普又說，願意採用對俄羅斯或烏克蘭來說，成本高昂的強硬關稅措施，以促成和平。"
2593664,控煙酒辦：本周加強打擊公共運輸設施禁煙區違例吸煙,https://www.881903.com/news/local/2593664,local,"控煙酒辦本星期加強執法，。衞生署控煙酒辦主任林民聰表示，過去兩日已進行超過100次巡查，主要集中在人流較多的公共運輸設施，並已發出18張定額罰款通知書，由於署方已高調宣傳執法行動，相信市民會更加警惕。

林民聰在一個電台節目指出，周日起將新增10個公共運輸設施，包括灣仔會展站公共運輸交匯處、屯門市中心巴士總站等，劃為禁煙區，本港一共有272個公共運輸設施納入禁煙範圍，已在相關地點張貼禁煙標示及橫額...",2025-08-27 08:53,cradio,2025-08-27 09:15,2025-08-27 08:53:00,"控煙酒辦本星期加強執法，。衞生署控煙酒辦主任林民聰表示，過去兩日已進行超過100次巡查，主要集中在人流較多的公共運輸設施，並已發出18張定額罰款通知書，由於署方已高調宣傳執法行動，相信市民會更加警惕。

林民聰在一個電台節目指出，周日起將新增10個公共運輸設施，包括灣仔會展站公共運輸交匯處、屯門市中心巴士總站等，劃為禁煙區，本港一共有272個公共運輸設施納入禁煙範圍，已在相關地點張貼禁煙標示及橫額，在出入口當眼處展示禁煙區圖則，地上亦有劃線標明禁煙範圍，方便市民辨認。"
2593656,貝森特：關稅收入每年或超過5000億美元,https://www.881903.com/news/international/2593656,international,"美國財長貝森特表示，來自總統特朗普關稅政策的年收入，可能突破5000億美元。貝森特周二在白宮內閣會議上表示，他早前估算的每年平均有3000億美元的關稅收入預測，是過於保守，因從上月開始，關稅收入已有顯著增長，認為今個月到下月，會有更大增長，令全年關稅收入可能超過5000億美元，甚至接近1萬億美元，將可抵消減稅和支出法案引發的赤字。

華府數據顯示，特朗普的關稅政策，令上月的關稅收入達210億美元，...",2025-08-27 07:49,cradio,2025-08-27 08:30,2025-08-27 07:49:00,"美國財長貝森特表示，來自總統特朗普關稅政策的年收入，可能突破5000億美元。貝森特周二在白宮內閣會議上表示，他早前估算的每年平均有3000億美元的關稅收入預測，是過於保守，因從上月開始，關稅收入已有顯著增長，認為今個月到下月，會有更大增長，令全年關稅收入可能超過5000億美元，甚至接近1萬億美元，將可抵消減稅和支出法案引發的赤字。

華府數據顯示，特朗普的關稅政策，令上月的關稅收入達210億美元，較去年同期上升兩倍，新關稅稅率在本月7日實施以來，收入已接近300億美元。"
2593655,英聯賽盃次圈丨般尼與賓福特晉級  另4支英超球隊出局,https://www.881903.com/news/sports/2593655,sports,"英格蘭聯賽盃第二圈，般尼主場2:1淘汰英冠的打比郡，晉級第三圈。藍斯與辛尼分別在開賽初段及完場前補時建功。賓福特作客2:0戰勝另一英超球隊般尼茅夫。

另外亦有三支英聯球隊出局。韋斯咸作客狼隊，下半場領先2:1下，尾段被佐真拿臣連入兩球，「鎚仔幫」輸2:3。新特蘭法定時間1:1賽和甲組的哈特斯菲爾德，互射12碼輸5:6出局。列斯聯同樣90分鐘與英冠的錫周三賽和1:1，互射12碼輸0:3。",2025-08-27 07:29,cradio,2025-08-27 07:45,2025-08-27 07:29:00,"英格蘭聯賽盃第二圈，般尼主場2:1淘汰英冠的打比郡，晉級第三圈。藍斯與辛尼分別在開賽初段及完場前補時建功。賓福特作客2:0戰勝另一英超球隊般尼茅夫。

另外亦有三支英聯球隊出局。韋斯咸作客狼隊，下半場領先2:1下，尾段被佐真拿臣連入兩球，「鎚仔幫」輸2:3。新特蘭法定時間1:1賽和甲組的哈特斯菲爾德，互射12碼輸5:6出局。列斯聯同樣90分鐘與英冠的錫周三賽和1:1，互射12碼輸0:3。"
2593654,北韓︰永不放棄核武　李在明提「無核化」是妄想,https://www.881903.com/news/international/2593654,international,"北韓官方朝中社發文，回應南韓總統李在明於訪美期間，提出韓美合作實現朝鮮半島無核化的言論，批評是不設實際的妄想，強調朝方永遠不會放棄核武。
文章指，北韓國策已把南韓列為敵對國家，指南韓的反朝基調沒有絲毫改變，雖然李在明上台之初曾表現出有意恢復兩韓之間的關係和信心，但很快便暴露出對抗的嘴臉。北韓強調，除非朝鮮半島的政治軍事環境發生變化，否則不會改變對核的政策和立場，如果李在明仍然對「無核化」有錯誤的期...",2025-08-27 07:26,cradio,2025-08-27 07:30,2025-08-27 07:26:00,"北韓官方朝中社發文，回應南韓總統李在明於訪美期間，提出韓美合作實現朝鮮半島無核化的言論，批評是不設實際的妄想，強調朝方永遠不會放棄核武。

文章指，北韓國策已把南韓列為敵對國家，指南韓的反朝基調沒有絲毫改變，雖然李在明上台之初曾表現出有意恢復兩韓之間的關係和信心，但很快便暴露出對抗的嘴臉。北韓強調，除非朝鮮半島的政治軍事環境發生變化，否則不會改變對核的政策和立場，如果李在明仍然對「無核化」有錯誤的期待，是極其荒唐的妄想，對南韓及任何人都不。"
2593653,以軍稱砲擊加沙醫院是針對哈馬斯監控鏡頭,https://www.881903.com/news/international/2593653,international,"以軍星期一兩度發砲攻擊加沙南部汗尤尼斯的納賽爾醫院，造成5名記者在內共20人死亡。以軍指初步調查顯示，行動是要摧毀哈馬斯在醫院設置，用作監控以軍部隊的鏡頭。不過目擊者及加沙衛生官員就指，最先受襲的一名當時正以鏡亚進行直播的路透社攝影師。

以軍又強調，行動並非針對為路透社及美聯社工作的記者，對造成無辜平民死傷感到遺憾。以軍又指稱，死者中有6人是隸屬哈馬斯及伊斯蘭聖戰的成員。不過巴勒斯坦方面就指，當...",2025-08-27 05:41,cradio,2025-08-27 05:45,2025-08-27 05:41:00,"以軍星期一兩度發砲攻擊加沙南部汗尤尼斯的納賽爾醫院，造成5名記者在內共20人死亡。以軍指初步調查顯示，行動是要摧毀哈馬斯在醫院設置，用作監控以軍部隊的鏡頭。不過目擊者及加沙衛生官員就指，最先受襲的一名當時正以鏡亚進行直播的路透社攝影師。

以軍又強調，行動並非針對為路透社及美聯社工作的記者，對造成無辜平民死傷感到遺憾。以軍又指稱，死者中有6人是隸屬哈馬斯及伊斯蘭聖戰的成員。不過巴勒斯坦方面就指，當中兩人分別是醫護人員及一名救護車司機。"
2593652,美股高收,https://www.881903.com/news/finance/2593652,finance,"美股高收。周三公布季度業績的人工智能晶片生產商輝達(Nvidia)，股價上升1%，加上製藥公司禮來(Eli Lilly)股價急升近6%，帶動標普五百指數上揚。
道瓊斯工業平均指數收報45418點，升135點。
納斯達克指數收報21544點，升94點。
標普五百指數收報6465點，升26點。",2025-08-27 05:25,cradio,2025-08-27 05:30,2025-08-27 05:25:00,"美股高收。周三公布季度業績的人工智能晶片生產商輝達(Nvidia)，股價上升1%，加上製藥公司禮來(Eli Lilly)股價急升近6%，帶動標普五百指數上揚。

道瓊斯工業平均指數收報45418點，升135點。

納斯達克指數收報21544點，升94點。

標普五百指數收報6465點，升26點。"
2593651,特朗普：不讓中國學生赴美  美國大學體系很快完蛋,https://www.881903.com/news/china/2593651,china,美國總統特朗普星期一在白宮表示，將容許多達60萬名中國學生赴美留學，又指美國將同中國和平共處。他的講法遭到部分支持者反對，包括共和黨國會眾議員。特朗普星期二在主持內閣會議回應記者提問時，堅持自己的立場，指他喜歡中國及其他學生來美國，如果他們來不到，美國的大學體系很快會完蛋，並非頂尖學府，而是在底層掙扎的大學。,2025-08-27 05:14,cradio,2025-08-27 05:30,2025-08-27 05:14:00,美國總統特朗普星期一在白宮表示，將容許多達60萬名中國學生赴美留學，又指美國將同中國和平共處。他的講法遭到部分支持者反對，包括共和黨國會眾議員。特朗普星期二在主持內閣會議回應記者提問時，堅持自己的立場，指他喜歡中國及其他學生來美國，如果他們來不到，美國的大學體系很快會完蛋，並非頂尖學府，而是在底層掙扎的大學。
2593650,聯儲局：總統要有正當理由才可將理事免職,https://www.881903.com/news/international/2593650,international,"美國聯儲局回應總統特朗普開除理事庫克的職務，指根據國會通過的《聯邦儲備法》，理事的任期應為長期固定，總統只在「有正當理由」下才能將理事免職，庫克已透過律師表示將尋求司法裁決，以確定她繼續履行獲參議院確認的聯儲局理事職責。

聯儲局發言人在一份聲明又指，理事的長期任期及免職保護，是一項至關重要的保障，確保貨幣政策決策基於數據、經濟分析及美國人民的長遠利益而作出，而聯儲局由國會設立，旨在履行法定職責，...",2025-08-27 04:44,cradio,2025-08-27 05:00,2025-08-27 04:44:00,"美國聯儲局回應總統特朗普開除理事庫克的職務，指根據國會通過的《聯邦儲備法》，理事的任期應為長期固定，總統只在「有正當理由」下才能將理事免職，庫克已透過律師表示將尋求司法裁決，以確定她繼續履行獲參議院確認的聯儲局理事職責。

聯儲局發言人在一份聲明又指，理事的長期任期及免職保護，是一項至關重要的保障，確保貨幣政策決策基於數據、經濟分析及美國人民的長遠利益而作出，而聯儲局由國會設立，旨在履行法定職責，包括促進充分就業、物價穩定及金融體系運作良好。局方將繼續依法履行職責，亦會一如既往，遵守法院的任何裁決。"
2593649,美網丨辛納3局輕取對手   晉級男單次圈,https://www.881903.com/news/sports/2593649,sports,"美國網球公開賽，衛冕男單冠軍、「一哥」意大利的辛納晉級次圈。他在首圈未遇考驗，以6:1、6:1及6:2，輕取捷克的高派華。
辛納上星期在辛辛那堤公開賽決賽不適退賽，令對手西班牙的艾卡拉斯奪標。他其後退出美網混雙賽事，希望多數日休息。辛納賽後表示，對恢復健康感到高興，亦已盡力令自己保持最佳狀態。",2025-08-27 03:42,cradio,2025-08-27 03:45,2025-08-27 03:42:00,"美國網球公開賽，衛冕男單冠軍、「一哥」意大利的辛納晉級次圈。他在首圈未遇考驗，以6:1、6:1及6:2，輕取捷克的高派華。

辛納上星期在辛辛那堤公開賽決賽不適退賽，令對手西班牙的艾卡拉斯奪標。他其後退出美網混雙賽事，希望多數日休息。辛納賽後表示，對恢復健康感到高興，亦已盡力令自己保持最佳狀態。"
2593648,油價下跌,https://www.881903.com/news/finance/2593648,finance,"油價下跌。紐約期油每桶收報63.25美元，跌1.55美元，跌幅2.39%。

倫敦布蘭特期油收報67.22美元，跌1.58美元，跌幅2.30%。",2025-08-27 03:31,cradio,2025-08-27 03:45,2025-08-27 03:31:00,"油價下跌。紐約期油每桶收報63.25美元，跌1.55美元，跌幅2.39%。

倫敦布蘭特期油收報67.22美元，跌1.58美元，跌幅2.30%。"
2593647,盧特尼克：華府正研究入股洛歇馬丁等國防承包商,https://www.881903.com/news/international/2593647,international,"美國特朗普政府繼入股英特爾一成股權後，商務部長盧特尼克指，政府正研究入股洛歇馬丁等國防承包商，已就此進行大量討論，關於如何就入股進行融資，仍需進行很多討論。
盧特尼克接受財經頻道CNBC訪問時，點名提及洛歇馬丁，指公司有97%的收入來自美國政府，基本上同政府部門無異。他又指，需要聯邦政府援助的企業，應準備好如何與特朗普政府打交道，認為如果可為企業的業務增加內在價值，特朗普為美國人民著想而入股是合理...",2025-08-27 03:24,cradio,2025-08-27 03:30,2025-08-27 03:24:00,"美國特朗普政府繼入股英特爾一成股權後，商務部長盧特尼克指，政府正研究入股洛歇馬丁等國防承包商，已就此進行大量討論，關於如何就入股進行融資，仍需進行很多討論。

盧特尼克接受財經頻道CNBC訪問時，點名提及洛歇馬丁，指公司有97%的收入來自美國政府，基本上同政府部門無異。他又指，需要聯邦政府援助的企業，應準備好如何與特朗普政府打交道，認為如果可為企業的業務增加內在價值，特朗普為美國人民著想而入股是合理。"
2593646,加拿大與德國將簽協議  加強關鍵原材料領域合作,https://www.881903.com/news/international/2593646,international,"德國與加拿大將簽署協議，在關鍵原材料領域加強合作，以減少對中國的嚴重依賴。
到訪柏林的加拿大總理卡尼，與德國總理默茨一同見記者，指兩國的部長將簽署關於原材料的合作備忘錄。默茨表示，今次合作是朝加強兩國經濟及安全邁出積極一步。卡尼就指，全球貿易動盪、烏克蘭戰事及新冠疫情等一系列因素，暴露出關鍵礦產供應鏈的脆弱性，德國是引領經濟多元化，擺脫依賴中國的國家之一，加方可以在加速德國及歐洲經濟多元化方面發揮...",2025-08-27 02:42,cradio,2025-08-27 02:45,2025-08-27 02:42:00,"德國與加拿大將簽署協議，在關鍵原材料領域加強合作，以減少對中國的嚴重依賴。

到訪柏林的加拿大總理卡尼，與德國總理默茨一同見記者，指兩國的部長將簽署關於原材料的合作備忘錄。默茨表示，今次合作是朝加強兩國經濟及安全邁出積極一步。卡尼就指，全球貿易動盪、烏克蘭戰事及新冠疫情等一系列因素，暴露出關鍵礦產供應鏈的脆弱性，德國是引領經濟多元化，擺脫依賴中國的國家之一，加方可以在加速德國及歐洲經濟多元化方面發揮作用。

政治新聞網站Politico指，加德兩國的協議將聚焦原材料加工、精煉及回收等相關技術，並涵蓋稀土、鋰及銅等，加拿大能提供而德國又感興趣的原料。"
