title,date,url,source,section,scrape_time,news_content
港股午後續升逾500點 阿里網易齊升逾6%,2025-08-25 14:44,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825144414&page=0,metro,,2025-08-25 15:15,"港股午後升幅一度收窄至400點後，最新升幅再度擴大，恒生指數報25876點，升537點。

新經濟股上升，阿里巴巴(09988)升百分之6，騰訊(00700)及美團(03690)升百分之3，百度(09888)升百分之6，網易(09999)升近百分之7，京東(09618)升百分之4，快手(01024)升近百分之6。

金價向上，金礦股上升，紫金礦業(02899)升百分之7，招金(01818)升百分之3，赤峰黃金(06693)升百分之3，靈寶黃金(03330)升半成，山東黃金(01787)升百分之4。

恒生指數季檢納入三隻股份，泡泡瑪特(09992)終於獲染藍，股價衝高百分之3破頂後一度倒跌，最新升百分之1，京東物流(02618)升百分之7，中電信(00728)上升。

內房股上升，龍湖集團(00960)升半成，華潤置地(01109)亦升半成，中海外(00688)升百分之1，萬科(02202)半年虧損擴大至119億人民幣，但股價急升一成一，融創中國(01918)升百分之7，遠洋集團(03377)升百分之6。

汽車股普遍上升，但吉利(00175)逆市跌百分之1，比亞迪(01211)升百分之1，理想汽車(02015)升百分之2，蔚來(09866)急升一成八，東風集團(00489)以溢價近一成二兼分派旗下嵐圖汽車股份形式私有化，股價急升五成，華晨中國(01114)半年多賺一成半，股價急升一成一。

國企指數報9259點，升179點。"
港燈下月減燃料調整費 淨電費較年初低6.7%,2025-08-25 14:38,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825143811&page=0,metro,,2025-08-25 14:45,"港燈下調9月燃料調整費，淨電費會較年初減少6.7%；以1個每月用電量275度的3人家庭為例，扣除政府補貼，下個月淨電費會是281.4元，較1月份減少30.8元，跌幅近1成。

港燈指，下月燃料調整費，由現時每度電36.7仙，下調至32.9仙，相比年初大幅下降逾25%；而每度電的平均淨電費，即包含基本電費及燃料調整費，將由1月份的167仙減至155.8仙，減幅為11.2仙，即 6.7%。

港燈又指，受地緣政治局勢不穩定影響，燃料價格在今年餘下月份可能會出現波動，公司會一如既往，盡力控制燃料成本。"
日本股市收市升0.41%,2025-08-25 14:38,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825143844&page=0,metro,,2025-08-25 14:45,"日本股市收市上升。

日經平均指數收報42807點，升174點，升幅百分之0.41。"
澳紐股市收市上升,2025-08-25 14:36,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825143647&page=0,metro,,2025-08-25 14:45,"澳紐股市收市上升。

標普澳洲200指數收報8972點，升5點，升幅百分之0.06。

新西蘭50隻指數收報13079點，升36點，升幅百分之0.28。"
恒生支持離岸人民幣債券回購業務優化安排,2025-08-25 14:36,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825143628&page=0,metro,,2025-08-25 14:45,"恒生銀行(00011)支持金管局離岸人民幣債券回購業務的優化安排，今日優化措施啟動首天，恒生擴展與其他銀行及非銀行金融機構（NBFI）的回購交易，交易量達5億元人民幣。

恒生銀行資本市場及證券服務部主管周丹玲表示，作為香港最大的本地銀行及金管局指定的債券通北向通的做市商，恒生很高興能夠引領有關重要金融工具的發展，提升投資者的參與度，滿足市場對多元化金融解決方案日益增長的需求，並促進抵押品的使用效率及提升流動性管理，恒生將致力促進離岸人民幣市場的增長，並期望未來有關業務能擴展至在岸人民幣債券回購。"
台灣股市收市升2.16%,2025-08-25 14:31,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825143103&page=0,metro,,2025-08-25 14:45,"台灣股市收市上升。

加權指數收報24277點，升512點，升幅百分之2.16。"
內地發報告指美式「自由航行」缺國際法基礎,2025-08-25 13:40,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825134037&page=0,metro,,2025-08-25 14:00,"國家自然資源部發表報告，指美式「自由航行」缺乏國際法基礎。

自然資源部海洋發展戰略研究所，發布《美式「航行自由」法律評估報告》，評估美國對「航行自由」的主張，是否具備法律基礎。 報告指出，美式「航行自由」包含大量美國自創概念和自設標準，跟國際法及很多國家的實踐相違背，美國借助這些主張和行動，極盡所能壓縮其他國家的合法權益，擴大自身權利和自由，從而獲取不受法律約束的「自由」。

報告認為，美式「航行自由」缺乏國際法基礎，亦嚴重扭曲了國際法的解釋和發展，延續「炮艦外交」的強權邏輯，體現美國使用軍事力量，對其他國家施壓的慣常做法。 報告批評「航行自由」只是服務美國的國家利益，以及地緣政治戰略，體現出不法、 無理和雙重標準。"
羅兵咸永道:上半年中國企業併購交易總額逾1700億美元,2025-08-25 13:26,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825132625&page=0,metro,,2025-08-25 13:45,"羅兵咸永道發表報告指出，上半年中國企業併購市場交易總額超過1700億美元，按年大幅增長百分之45，交易量就延續過去兩年半的穩步回升趨勢，預計全年併購交易額，有望實現較高的雙位數增長。

報告指，上半年境內戰略投資者併購活動顯著增強，交易額規模突破千億美元大關，按年增長超過一倍，期間共達成20宗金額超過10億美元的超大型併購交易，遠超去年同期，從行業分佈看，高科技尤其是半導體、大健康和工業領域成為超大型併購的主要賽道，與國家戰略導向相呼應。

羅兵咸永道表示，境內戰略投資者併購持續升溫，是多重積極因素共同作用的結果，特別是年初DeepSeek的推出，不但為高科技行業注入新的活力，亦帶動整體經濟環境的積極變化，此外港股估值回升和新股市場恢復，為併購活動提供良好金融環境，同時一些核心行業A股上市國企的價值鏈整合，亦進一步推動併購市場的活躍度。

另外，受人工智能、機械人技術等新興科技領域投資熱點的推動，風險投資交易量持續增長，私募股權基金退出活動表現強勁，隨著經濟趨勢的向好和市場情緒的提升，投資者積極尋求退出機會，通過併購交易實現資本增值，併購交易成為私募股權基金最主要的退出方式，此外通過在港上市退出亦有積極趨勢，有望迎來過去十年中表現最佳的一年。"
張炳良指政府應有良好把關和程序應對欺詐,2025-08-25 13:24,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825132408&page=0,metro,,2025-08-25 13:45,"前運輸及房屋局局長、 教大公共行政學講座教授張炳良表示，政府樽裝水採購事件目前仍在調查，當中的責任可能涉及政治、 政策、 行政和督導層面，需要深入研究問題出處、 責任、 程序，以及涉事行業的生態。

張炳良在本台節目指，不同地方都會出現欺詐個案，無論制度如何嚴謹、 社會廉潔程度有多高，都會有人以身試法，因此最重要是有良好把關，程序亦需與時俱進，以應對不斷創新的欺詐手法。

他又指，各地的責任文化都有所不同，政府不能夠隨便道歉，否則便等同承認犯錯，可能引發法律問題，需要謹慎處理。"
滙豐推定息按揭 中原按揭:反映對樓市正面取態料提升買家入市信心,2025-08-25 13:10,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825131016&page=0,metro,,2025-08-25 13:30,"滙豐推出全新定息按揭計劃，首三年定息或首五年定息為2.73厘，其後為P減1.75厘。

中原按揭董事總經理王美鳳表示，定息息率較現時H按封頂息3.5厘，低百分之0.77，月供金額減少近一成。 年內美國減息在即，但預期港銀P減幅空間只剩餘0.25厘，H按息屆時將降至3.25厘，仍高於定息。 加上定按客戶亦照可享有現金回贈優惠，預料是次新定按計劃可較受歡迎。

王美鳳表示，定息計劃有利借款人在往後三至五年鎖定低息按揭，除減輕供款負擔，更可維持供款額不變之穩定性，有利制定預算及進行精確財務規劃。 而對銀行而言，有利於管理穩定的利息水平，加上計劃具有吸引力，有利銀行評估預期利息收入，增加預期穩定性。

她認為，是次大型銀行進一步優化全新低息定按計劃，反映銀行對按市及樓市持正面積極取態，以及對置業人士的支持，相信有利提升買家入市信心。"
滙豐推定息按揭 經絡按揭:料可吸引用家及投資者,2025-08-25 12:53,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825125331&page=0,metro,,2025-08-25 13:15,"滙豐推出全新定息按揭計劃，年利率低至2.73厘。

經絡按揭轉介首席副總裁曹德明表示，是次定息按揭計劃具吸引力，較現時一般新造H按及P按的3.5厘，低77點子。 另外，現時香港按揭證券有限公司推出的10年、15年及20年期定按計劃息率分別為4.24厘、4.39厘及4.54厘，息率亦較滙豐定息按揭計劃高。 假設貸款額500萬元、年期為30年，滙豐銀定按計劃每月供款，比銀行普遍按揭計劃減少百分之9.3，至20359元。

曹德明表示，聯儲局暗示下月減息，香港銀行或跟隨下調最優惠利率(P)，但料減息幅度不大。 滙豐定按計劃仍具吸引力且相對較穩定，用家除可即時節省利息開支，亦可鎖定指定年期的息率。 而選擇愈長年期，愈可避免日後遇上利率波動的風險，相信可吸引非固定收入人士或長線投資人士選用。 早年選用發展商高成數按揭的業主，亦可轉按至此計劃慳息。"
中國高速傳動料半年虧損收窄至約1.36億人民幣,2025-08-25 12:42,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825124211&page=0,metro,,2025-08-25 13:00,中國高速傳動(00658)估計，半年虧損約1億3600萬元人民幣，較去年同期的5億2870萬元人民幣有所收窄，主要由於暫停貿易業務，期間並無就貿易業務計提減值撥備，另外，風電及工業齒輪傳動設備業務所產生的收入及溢利較去年同期增加。
保利物業半年多賺半成至8.9億元人民幣不派息,2025-08-25 12:40,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825124035&page=0,metro,,2025-08-25 13:00,"保利物業(06049)公布，半年純利8億9060萬元人民幣，按年上升百分之5.3，不派中期息。

期內收入上升百分之6.6，至83億9200萬元人民幣，毛利率下跌1.08個百分點，至百分之19.38。

當中，物業管理服務收入升百分之13.1，合同管理面積9億9606萬平方米，按年上升百分之4.8，在管項目數量2912個，按年上升百分之9.2。

另外，非業主增值服務收入下跌百分之16.1，社區增值服務收入下跌百分之3.7。"
建滔積層板半年多賺28%至9.33億元 中期息15仙,2025-08-25 12:36,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825123655&page=0,metro,,2025-08-25 12:45,"建滔積層板(01888)公布，半年純利9億3330萬元，按年上升百分之28，派中期息每股15仙，按年增加兩成半。

期內營業額上升百分之11，至95億8800萬元。"
建滔集團半年多賺七成一至25.8億元 中期息69仙,2025-08-25 12:35,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825123527&page=0,metro,,2025-08-25 12:45,"建滔集團(00148)公布，半年純利25億8160萬元，按年上升百分之71，派中期息每股69仙。 盈利急升主要由於投資部門利潤增長。

期內營業額上升百分之6，至216億元，當中，覆銅面板業務收入上升一成，至97億6千萬元，息稅折舊及攤銷前利潤(EBITDA)上升百分之3，至16億3970萬元；印刷線路板業務收入升百分之11，至64億5100萬元，EBITDA上升百分之8，至12億1700萬元；化工及房地產部門EBITDA分別上升百分之4及下跌百分之66。"
華僑香港料聯儲局9月預防性減息0.25厘,2025-08-25 12:30,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825123039&page=0,metro,,2025-08-25 12:45,"聯儲局主席鮑威爾周五發表鴿派言論，指就業市場下行風險正在增加，通脹已較高位大幅回落。

華僑銀行香港經濟師姜靜表示，鮑威爾發言出乎市場預期，為9月減息埋下伏線。 7月非農就業職位增長低於預期，加上5、6月勞動市場數據較差，聯儲局已有三個月的數據判斷就業趨於疲軟，假如通脹數據及預期沒有大幅上升，相信聯儲局9月會預防性減息四分一厘。 另外，已有最少4至5名委員表態支持9月減息，相信屆時支持減息的票數不難過半。

她表示，聯儲局在勞動市場和通脹中取得平衡的雙重目標，令局方面臨兩難，從近期數據看，勞動市場的風險更為明顯，通脹雖然回升，但相信關稅的影響只是一次性。 維持聯儲局年內仍減息三次，合共四分三厘的預測。

聯儲局改革方面，姜靜相信，當局會檢討詮釋數據的方法，避免像以往一樣公式化，但在體制或架構等方面的重大改革，則未見端倪。"
滙豐推全新定息按揭計劃年利率低至2.73厘,2025-08-25 12:29,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825122929&page=0,metro,,2025-08-25 12:45,"滙豐推出全新定息按揭計劃，年利率低至2.73厘，較現時「H按」拆息掛鈎按揭的3.5厘更具吸引力，客戶可選擇三年或五年定息計劃，即日起接受申請，至今年12月31日，並需於明年4月底前完成提取貸款，成功申請的客戶可享有現金回贈，定息期結束後，年利率將自動轉為全期P減1.75厘的浮動利率計算。

滙豐香港區財富管理及個人銀行業務存款及信貸業務主管麥信翎(Sidney Massunaga)指，當前經濟存在不確定性，定息按揭計劃旨為客戶提供穩定且可預測的還款支出，即使在利率波動的環境下也能掌握財務預算，此外亦就罰息期作出調整，從貸款提取日起計，三年及五年計劃的罰息期分別縮短為兩年及三年，讓客戶能更靈活地應對包括轉換更大單位等住屋需求。

滙豐香港區財富管理及個人銀行按揭業務主管徐凱廉表示 ，客戶在提取按揭的初期，一般會有較大財政壓力，定息按揭計劃有望可幫助他們節省利息支出，以三年定息計劃為例，若貸款金額為300萬元，還款期為20年，相比H按，客戶在定息期內可節省超過6萬6千元的按揭利息。"
15所在港全國重點實驗室授牌 李家超:彰顯本港科研實力,2025-08-25 12:25,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825122555&page=0,metro,,2025-08-25 12:45,"國家科技部向香港15所全國重點實驗室授牌，行政長官李家超、中聯辦主任周霽，以及科技部部長陰和俊出席見證儀式。

李家超致辭時感謝中央支持，指獲授牌的重點實驗室，來自世界百強大學，彰顯本港的科研實力。 他說，本港在一國兩制下，擁有背靠祖國、 聯通世界的優勢，積極擔當超級聯繫人及超級增值人的角色，實驗室將會提供重要平台，促進海内外頂尖大學和科研機構合作，匯聚科研優秀人才。

周霽表示，中央極度重視香港創科發展，在開放項目、資金過境等方面推出更多惠港政策，在港全國重點實驗室獲授牌， 加速香港融入内地科技體系，更好發揮一國兩制優勢，貢獻國家科技建設。

15所實驗室1月獲批重組為全國重點實驗室，上月起正式運作，分別來自港大、中大、城大、理大及科大。"
